GEOID,long,lat,Tract,Boroughs,Total population,Percent Male,Over_16_year,Over_18_year,Over_60_year,Median_Household_Income,Percentage_college_degree,Unemployment_rate,Race_White,Race_Black,Race_NativeAmerican,Race_Asian,Race_Other,Schools,Recreational,Criminal_Justice,Health,Pharmacy,Mental_Heath,Disabilities,Daycare,Senior_homes,Homeless_shelters,Transport,Waste_Management,BURGLARY,FELONY_ASSAULT,GRAND_LARCENY,GRAND_LARCENY_ MOTOR_VEHICLE,MURDER,RAPE,ROBBERY,Total_Felony,FelonyBucket
36081117100,-73.80581151,40.76282759,1171,Queens,2901,47.53533264,82.6,80.6,20.3,42139,40.8,10.4,32%,2%,0%,48%,19%,1,1,0,0,0,0,3,1,0,0,0,0,5,4,4,1,0,0,3,17,3
36081117500,-73.79646969,40.76137451,1175,Queens,4977,47.13682942,85.4,81.6,22.9,63861,94,4.3,33%,1%,0%,59%,7%,0,0,0,1,0,0,1,1,0,0,0,0,6,2,4,1,0,0,2,15,2
36081118100,-73.78718233,40.75959657,1181,Queens,1761,45.93980693,84,80.6,17.9,61649,41.7,12.7,48%,3%,1%,43%,5%,0,0,0,0,0,0,0,1,0,0,0,0,4,1,6,0,0,0,1,12,2
36081118500,-73.80268333,40.75932143,1185,Queens,2122,49.90574929,83,81.3,15.6,54135,58.9,10,27%,2%,0%,58%,13%,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,0,0,1,9,1
36081118700,-73.81306788,40.75985376,1187,Queens,2325,49.6344086,83.8,82.5,19.1,55000,48.1,11.1,23%,2%,0%,56%,18%,0,0,0,0,0,0,1,1,0,0,0,0,7,3,4,4,1,0,0,19,3
36081118900,-73.81277638,40.75628443,1189,Queens,2722,46.28949302,85.6,84.1,20.9,79792,62.4,5.4,16%,0%,0%,83%,1%,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,3,15,2
36081119100,-73.80706786,40.75677432,1191,Queens,3354,51.25223614,84.8,83.2,13.3,57500,25.9,6.7,26%,0%,0%,60%,14%,0,0,0,1,0,0,0,0,0,0,0,0,4,1,4,5,0,0,4,18,3
36081119300,-73.79968342,40.75719546,1193,Queens,2177,51.40101056,86.6,83.1,17.8,51875,54.4,12,38%,4%,0%,54%,5%,0,0,0,0,0,0,0,2,0,0,0,1,2,1,2,0,0,0,1,6,1
36081119500,-73.79928552,40.75491861,1195,Queens,1377,52.21496006,84.2,81.1,21,80221,48.6,10,39%,7%,0%,37%,17%,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,1
36081119900,-73.81011418,40.75338014,1199,Queens,1565,48.62619808,83.3,82.5,19.7,76100,53.2,10,26%,4%,0%,58%,11%,0,0,0,0,0,0,2,0,0,0,0,0,8,0,1,3,0,0,0,12,2
36081120100,-73.81383371,40.75353419,1201,Queens,1711,46.93161894,84.2,81.6,16.2,45982,64.5,9,17%,1%,0%,79%,3%,0,0,0,1,2,1,0,0,0,0,0,0,0,2,5,1,0,0,1,9,1
36081120300,-73.81262809,40.74903996,1203,Queens,1676,49.76133652,81.1,77.9,22.6,71786,82.7,19.9,29%,0%,0%,69%,1%,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,8,1
36081120500,-73.81757933,40.75097571,1205,Queens,2702,52.18356773,85.5,85.1,32.4,25179,75.3,12.4,13%,1%,0%,75%,11%,1,0,0,0,0,0,0,0,1,0,0,0,2,3,7,3,0,0,1,16,3
36081120700,-73.80156342,40.75092876,1207,Queens,2791,52.59763526,84.1,82.6,23.6,85263,61.5,4.9,48%,0%,0%,42%,9%,0,0,0,0,0,0,1,2,0,0,0,0,3,1,1,0,0,0,1,6,1
36081121100,NA,NA,1211,Queens,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1
36081121500,-73.80776414,40.74100289,1215,Queens,4434,51.12764998,82.7,80.4,19,64231,44.1,12,20%,1%,0%,62%,16%,1,0,0,2,0,0,0,1,0,0,0,0,8,3,5,4,0,0,3,23,4
36081122300,-73.79974947,40.7346846,1223,Queens,3806,46.79453494,81.5,77.1,16.6,70114,42.8,7.9,44%,1%,0%,42%,13%,1,0,0,0,0,0,0,1,0,0,0,0,2,2,5,1,0,0,0,10,1
36081122701,-73.80712752,40.73340773,1227.01,Queens,11015,44.49387199,79.2,77.7,18.8,50364,40.2,10.5,37%,7%,0%,31%,24%,1,1,1,1,0,0,3,7,0,1,0,0,9,6,17,7,1,4,10,54,6
36081122702,-73.81265591,40.73306313,1227.02,Queens,6386,41.8571876,72.9,72,19.3,20075,17,20.1,36%,31%,1%,16%,16%,1,0,1,0,0,0,1,1,1,0,0,0,5,10,9,3,1,0,12,40,5
36081124100,-73.80302847,40.72675871,1241,Queens,3400,52.14705882,83.3,80.9,21.5,61599,62.1,14.2,44%,8%,0%,45%,3%,0,0,0,0,0,0,0,4,0,0,0,0,4,1,6,2,0,0,1,14,2
36081124700,-73.79624831,40.72823153,1247,Queens,3326,48.55682502,80.1,77.5,24,80957,34.8,4.3,71%,2%,0%,27%,0%,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,7,1
36081125700,-73.80802314,40.72432708,1257,Queens,3116,46.21309371,82.8,80.6,21.4,52961,62.7,13,25%,13%,0%,48%,14%,5,0,0,1,2,0,1,3,0,0,0,0,3,1,12,2,0,0,5,23,4
36081126500,-73.80434092,40.72045085,1265,Queens,1578,48.22560203,83.5,81.1,23.1,63750,65.4,12.8,48%,9%,0%,31%,12%,0,0,1,0,0,0,6,1,0,0,0,0,1,0,3,3,0,0,3,10,1
36081126700,-73.79854985,40.72040819,1267,Queens,4414,49.84141368,88.8,85.6,10.8,78826,81.8,18.7,41%,13%,1%,30%,15%,3,0,1,1,2,7,1,2,0,0,0,0,2,1,7,5,0,0,1,16,3
36081127700,-73.7843497,40.7247224,1277,Queens,3409,50.6600176,75.2,71.5,23.9,101133,63.8,4.6,72%,6%,0%,18%,3%,1,0,0,2,0,0,1,1,0,0,0,0,2,1,18,4,0,0,2,27,4
36081128300,NA,NA,1283,Queens,59,54.23728814,100,100,25.4,49250,NA,38.6,92%,0%,0%,8%,0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
36081129102,-73.75470234,40.73205488,1291.02,Queens,3367,48.7971488,80.1,78.7,25,97031,39.5,8.2,66%,0%,0%,28%,6%,1,0,0,0,0,0,1,1,0,0,0,0,4,1,9,0,0,0,1,15,2
36081129103,-73.7599168,40.73627983,1291.03,Queens,3646,50.95995612,86.3,85.6,28.3,69556,40.4,10.3,67%,3%,0%,27%,3%,1,1,0,0,0,0,0,3,0,0,0,0,2,0,8,1,0,0,0,11,2
36081129104,-73.74963268,40.73773992,1291.04,Queens,4017,45.50659696,85.3,83,25.6,86458,46.6,4.9,52%,7%,0%,34%,7%,1,0,0,0,0,0,2,0,0,0,0,0,5,2,9,1,0,0,1,18,3
36081130100,-73.73948297,40.73313169,1301,Queens,3849,45.64822032,83.6,81.7,25,71950,70.5,2.4,43%,15%,0%,27%,16%,1,0,0,1,0,0,0,1,0,0,0,0,7,6,15,2,0,0,4,34,5
36081133300,-73.77988625,40.7318157,1333,Queens,3667,52.27706572,84.8,81.6,25.2,89286,42.9,11.2,62%,1%,0%,35%,2%,0,1,0,0,0,0,3,1,0,0,0,0,3,0,5,1,0,0,3,12,2
36081133900,-73.79051676,40.72852871,1339,Queens,1401,47.32334047,83.6,80.9,23.2,100735,61.6,13.8,52%,0%,0%,34%,14%,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,4,1
36081134100,-73.79083269,40.73555743,1341,Queens,3443,46.5582341,82.1,79.3,17.3,87038,48.1,9.7,29%,1%,0%,65%,5%,1,0,1,0,0,0,0,1,0,0,0,0,5,0,3,1,0,0,4,13,2
36081134700,-73.78129566,40.73730555,1347,Queens,9563,47.97657639,78.9,77.2,20.6,53592,41.2,9.9,30%,7%,0%,50%,13%,3,1,0,0,0,0,0,4,0,0,0,0,2,1,19,7,0,0,8,37,5
36081136700,-73.76176464,40.74412564,1367,Queens,6171,45.30870199,81.9,78.7,21.6,63528,45.2,5,37%,5%,0%,47%,11%,2,0,1,0,0,0,6,2,0,0,0,0,2,0,12,3,0,0,0,17,3
36081137700,-73.75001283,40.74745931,1377,Queens,6373,48.59563785,79.6,77.3,19.3,64279,56.6,4.6,35%,1%,0%,60%,4%,1,0,0,0,0,0,3,0,0,0,0,0,6,1,7,5,0,0,3,22,4
36081138501,-73.75475565,40.75541009,1385.01,Queens,4529,52.24111283,80.2,75.7,24.6,64762,62.1,8.7,33%,0%,0%,62%,4%,3,0,0,0,0,0,0,0,1,0,0,0,6,1,12,1,0,0,3,23,4
36081138502,NA,NA,1385.02,Queens,32,100,75,75,56.3,NA,NA,0,75%,25%,0%,0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,8,1
36081139900,-73.76261035,40.75009012,1399,Queens,1776,50.16891892,83.2,81.9,28.5,82500,52,8,45%,0%,0%,51%,3%,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,2,0,0,0,7,1
36081140300,-73.77009304,40.74776368,1403,Queens,2515,48.19085487,84.5,80.4,24.6,76546,41.1,11.6,36%,1%,0%,56%,7%,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,5,1
36081140901,-73.77482932,40.746391,1409.01,Queens,954,48.84696017,82.2,81,25.6,80500,33.7,6.8,42%,1%,0%,56%,0%,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1
36081140902,-73.78259838,40.74498129,1409.02,Queens,3049,47.95014759,79.7,77.2,23.1,95243,41.4,6.8,35%,4%,0%,61%,1%,1,0,0,0,0,0,1,0,0,0,0,0,2,0,4,3,0,0,0,9,1
36081141700,-73.79166431,40.74550829,1417,Queens,4627,45.21288092,81.1,80.3,28.3,77645,69.6,10.2,37%,2%,1%,51%,10%,2,0,0,6,0,0,3,0,0,0,0,0,9,3,6,4,0,0,4,26,4
36081142900,-73.78483376,40.75204176,1429,Queens,3567,45.41631623,84.5,83.2,25.3,71800,90.5,5.9,54%,0%,0%,45%,2%,0,0,0,0,0,0,0,1,0,0,0,0,1,3,10,2,0,0,0,16,3
36081143500,-73.77029705,40.75332344,1435,Queens,2204,50.49909256,85.3,83.6,23.2,76125,51.8,6.8,43%,0%,0%,52%,5%,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,7,1
36081144100,-73.76379771,40.75555335,1441,Queens,3203,50.20293475,84.8,82.6,22,87470,79,7.8,40%,0%,0%,50%,10%,0,0,0,0,0,0,0,1,0,0,0,0,1,4,9,1,0,0,3,18,3
36081144700,-73.77253533,40.75651112,1447,Queens,3338,49.67046135,81.9,77.6,18.2,77093,51.5,8,22%,14%,5%,48%,10%,2,0,0,0,0,0,1,1,0,0,0,0,3,1,4,0,0,0,1,9,1
36081145101,-73.78406636,40.75495505,1451.01,Queens,1647,48.69459624,79.9,78.1,24.8,63333,36.6,3.8,64%,0%,0%,27%,8%,2,1,0,0,0,0,0,3,0,0,0,0,2,1,2,2,0,0,0,7,1
36081145102,-73.77824454,40.75356675,1451.02,Queens,2740,52.99270073,80.4,79.6,21,86316,52.6,7,31%,2%,0%,48%,19%,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,0,0,9,1
36081145900,-73.79171754,40.75430175,1459,Queens,2768,52.4566474,86.7,85.2,23.8,73409,29.1,8.5,58%,0%,0%,38%,3%,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,2,0,0,2,10,1
36081146300,-73.78148859,40.75984063,1463,Queens,3059,43.31480876,87.9,84.9,32.4,74152,43.5,8.9,63%,1%,0%,30%,6%,1,0,0,3,0,0,1,0,0,0,0,0,4,1,5,1,0,0,1,12,2
36081146700,-73.77295906,40.76122075,1467,Queens,3339,47.55914945,85.2,83.9,13.7,62198,67.4,8.9,70%,1%,0%,26%,3%,0,0,0,1,0,0,3,1,0,0,0,0,3,3,12,0,0,0,3,21,4
36081147100,-73.76351574,40.76183893,1471,Queens,3034,44.62755438,85.9,84.6,24.9,69625,83.2,12.3,50%,1%,0%,40%,10%,0,1,2,0,0,0,0,0,0,0,0,0,1,6,16,3,0,3,3,32,5
36081147900,-73.7429622,40.76931127,1479,Queens,4901,52.4178739,78.7,76.8,20.2,83909,53.8,9.6,54%,1%,0%,31%,14%,1,1,1,0,0,0,1,2,0,0,0,0,7,4,6,0,0,0,3,20,3
36081148300,-73.7480084,40.77586831,1483,Queens,2804,52.13980029,79.4,75.8,20.3,109306,58.3,7.2,60%,1%,0%,35%,3%,1,0,0,0,0,0,0,1,0,0,0,1,1,1,7,0,0,0,1,10,1
36081150701,-73.73991084,40.76258898,1507.01,Queens,3033,49.62083745,79.5,76.7,32.2,86570,34.7,4,72%,0%,0%,26%,1%,2,0,0,0,0,2,1,0,0,0,0,0,2,1,3,0,0,0,0,6,1
36081150702,-73.73110931,40.76651029,1507.02,Queens,3077,45.53136172,89,86.4,34,69444,37.6,4.2,60%,1%,0%,31%,8%,0,0,0,1,0,0,3,2,0,1,0,0,2,0,7,2,0,0,1,12,2
36081152901,-73.73414532,40.75022,1529.01,Queens,6646,47.65272344,82.2,79.6,20.4,87163,54.1,6.4,44%,0%,0%,54%,2%,1,1,0,0,0,0,0,1,0,0,1,1,3,2,22,5,0,0,0,32,5
36081152902,-73.72204642,40.75884496,1529.02,Queens,5029,44.24338835,89.1,87.1,30.2,82791,11.7,8,47%,7%,0%,43%,3%,1,0,0,0,0,2,7,1,1,0,0,0,6,0,18,2,0,0,2,28,4
36081155101,NA,NA,1551.01,Queens,2123,35.8926048,100,100,94,61587,NA,7.1,98%,1%,0%,0%,1%,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,1
36081155102,-73.72011977,40.74999702,1551.02,Queens,7629,45.60230699,87.7,86.1,26.9,79114,36.5,9.1,58%,10%,1%,23%,8%,3,0,0,3,2,4,6,1,0,0,0,0,3,5,29,7,0,0,4,48,6
36081156700,-73.73108865,40.73992905,1567,Queens,1357,63.15401621,85.4,82.9,14.4,101016,50,0.3,25%,27%,0%,43%,4%,4,0,0,0,1,14,4,4,1,0,0,0,2,1,5,1,0,0,1,10,1
36081157101,-73.7190473,40.73782506,1571.01,Queens,7620,45.39370079,81.9,80.6,22.2,78652,64.7,8.8,40%,5%,0%,49%,6%,1,1,0,0,0,0,1,2,0,0,0,0,6,4,22,2,0,0,2,36,5
36081157102,-73.72519412,40.73573665,1571.02,Queens,1996,51.05210421,81,78.1,19.1,71319,59.3,9.6,30%,2%,0%,60%,9%,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,2,12,2
36081157901,-73.710296,40.747908,1579.01,Queens,4978,47.54921655,83.1,80.9,25.4,78641,46.6,6.5,41%,2%,0%,51%,7%,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,1,17,3
36081157902,-73.71424145,40.74172945,1579.02,Queens,3902,46.23270118,84.9,82.5,24.2,89395,50,8.6,42%,4%,2%,44%,7%,3,1,1,1,0,0,0,0,0,0,0,0,5,2,6,1,0,0,1,15,2
36081157903,-73.71173505,40.73299948,1579.03,Queens,3695,46.49526387,85.7,81.8,24.8,81173,36.6,10.9,48%,0%,0%,48%,4%,1,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2,0,0,0,13,2
36081161700,-73.71844104,40.72813687,1617,Queens,4623,52.32532987,82.6,80.7,19.8,88125,55.6,5.2,68%,0%,0%,22%,10%,1,0,0,0,0,0,1,1,0,0,0,0,4,4,9,4,0,0,1,22,4
36081162100,-73.72996687,40.72772511,1621,Queens,7164,47.36180905,79.7,77.1,15.2,74861,62.9,7.7,33%,4%,0%,44%,18%,1,0,0,0,0,1,1,0,0,0,0,0,4,3,10,3,0,0,4,24,4
36085000300,-74.07343404,40.64191223,3,Richmond,1639,54.97254423,87.9,87.5,18.3,57500,30.7,12.5,50%,23%,1%,18%,8%,1,1,3,2,4,8,0,4,0,2,4,0,1,10,18,0,0,0,12,41,6
36085000600,-74.06410919,40.61719458,6,Richmond,2134,45.54826617,89.8,89.8,34,36250,23.3,6.7,80%,5%,0%,9%,6%,0,0,0,0,0,0,1,0,1,0,4,0,2,7,6,1,0,0,2,18,3
36085000700,-74.082645,40.64651217,7,Richmond,6060,53.59735974,67.1,65.3,11.8,43912,23.9,5.9,32%,42%,0%,2%,25%,2,1,2,1,1,0,5,1,0,1,0,0,6,21,15,1,1,13,8,65,7
36085000800,-74.06734982,40.61145979,8,Richmond,5771,49.71408768,76.3,73.4,16.6,77558,69.3,4.3,73%,4%,0%,11%,12%,1,0,1,0,0,0,0,1,0,0,0,0,4,1,7,2,0,0,5,19,3
36085000900,-74.08286043,40.64192721,9,Richmond,1962,51.17227319,72.2,69.9,13.8,60352,40.8,9.2,34%,48%,0%,1%,17%,2,0,0,1,0,0,0,0,0,0,0,0,2,4,3,1,0,0,5,15,2
36085001100,-74.08275527,40.63906138,11,Richmond,2884,47.36477115,78.1,74.2,9.6,43950,50.5,7.7,39%,52%,0%,1%,8%,2,0,0,0,0,1,0,2,0,1,0,1,9,13,10,1,1,0,13,47,6
36085001700,-74.0819037,40.63440885,17,Richmond,1473,53.15682281,74.9,74.5,11.7,44750,18.2,9.3,43%,21%,0%,18%,19%,0,0,0,0,0,0,2,0,0,0,0,0,4,3,5,2,0,0,2,16,3
36085001800,-74.056946,40.60142324,18,Richmond,712,49.57865169,73.9,72.2,0.7,59773,57.8,6.5,85%,4%,1%,2%,9%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36085002001,-74.07036777,40.60668719,20.01,Richmond,2504,51.99680511,84.6,81.8,18.2,81576,52,10.6,82%,4%,0%,9%,5%,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,4,1
36085002002,-74.07058305,40.60105738,20.02,Richmond,3233,49.14939685,83,80.9,26.7,93393,41.4,6.4,81%,0%,0%,17%,2%,6,0,0,0,0,0,1,2,0,0,0,0,4,3,3,1,0,0,0,11,2
36085002100,-74.07485045,40.63017182,21,Richmond,3921,56.26115787,79.2,76.9,12.8,49688,18.4,8.7,47%,28%,0%,5%,20%,2,0,2,2,1,2,0,2,0,4,3,1,12,14,26,5,0,0,23,80,7
36085002700,-74.07705455,40.62383685,27,Richmond,2362,53.3446232,82,77.1,23.2,25957,37.9,15,39%,24%,0%,9%,28%,1,1,1,3,1,6,0,1,0,3,0,0,3,3,5,0,0,0,2,13,2
36085002900,-74.08365782,40.61888752,29,Richmond,5829,44.57025219,76.7,71.8,7.7,37072,45.5,8.4,22%,52%,0%,8%,18%,3,0,0,0,1,0,0,3,1,0,0,0,9,33,12,4,0,0,25,83,7
36085003300,-74.08946255,40.62138804,33,Richmond,3631,44.56072707,77.6,75,17.4,70871,50,5,56%,21%,0%,13%,10%,3,0,0,0,0,1,1,0,0,1,0,0,7,3,7,2,0,0,4,23,4
36085003600,-74.07609087,40.61044487,36,Richmond,2602,52.76710223,81.2,78.9,16.4,70774,59.4,3.4,61%,3%,1%,20%,15%,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,0,0,2,14,2
36085003900,-74.09358796,40.619897,39,Richmond,2506,50.3990423,82,81,13,72500,59.4,12.3,75%,16%,0%,7%,2%,1,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,0,0,6,1
36085004000,-74.08208509,40.61353272,40,Richmond,12744,43.11833019,72.6,69.3,13,41629,41,13.4,31%,42%,1%,13%,13%,2,0,0,0,0,1,2,5,0,1,0,0,12,26,12,6,0,0,21,77,7
36085004700,-74.09422842,40.61525506,47,Richmond,3603,42.68665001,90,89.3,18.4,78214,65,9.2,79%,13%,1%,5%,2%,2,0,0,0,0,0,2,1,0,1,0,0,1,1,8,0,1,0,1,12,2
36085005000,-74.08543448,40.60374923,50,Richmond,3608,47.00665188,78.9,75.2,25.2,64100,61.6,9.1,78%,9%,0%,13%,0%,2,0,1,1,0,0,1,0,0,1,0,0,4,0,14,2,0,0,2,22,4
36085005900,-74.10175234,40.62478053,59,Richmond,2762,47.17595945,78.7,76.9,16.4,91107,44.6,7.9,88%,5%,0%,5%,2%,0,0,0,0,0,0,1,0,0,0,0,0,2,3,9,1,0,0,3,18,3
36085006400,-74.07964194,40.59719924,64,Richmond,3116,41.68806162,76,74,18.1,50880,53.8,11.5,66%,23%,0%,9%,3%,2,0,1,1,0,0,4,1,1,0,0,0,1,10,10,3,1,0,5,30,4
36085006700,-74.10175254,40.63487091,67,Richmond,2580,52.55813953,85,80.9,17.8,100200,45.9,7.8,82%,7%,0%,7%,4%,2,0,0,2,3,5,1,2,0,0,0,0,4,1,4,0,0,0,1,10,1
36085007000,-74.07829405,40.58944437,70,Richmond,9034,46.34713305,81.3,78.7,19.6,68479,57.7,7,80%,5%,3%,9%,3%,0,0,0,4,1,4,3,6,0,0,0,0,6,9,13,2,0,0,1,31,5
36085007400,-74.06466925,40.5933727,74,Richmond,4725,44.19047619,81.9,80.5,19.7,72866,58.5,9.1,78%,1%,0%,15%,6%,1,1,1,0,0,0,2,2,0,1,0,0,3,5,3,0,1,0,2,14,2
36085007500,-74.09043061,40.63436756,75,Richmond,4715,55.73700954,72.6,69.5,14.8,49819,32.1,3.7,60%,23%,0%,5%,12%,2,0,0,2,1,0,2,3,0,1,0,0,4,1,8,1,0,0,0,14,2
36085007700,-74.08997573,40.63794847,77,Richmond,1257,46.77804296,75.2,69.8,14.5,57102,39.2,3.3,38%,43%,0%,4%,15%,0,0,1,0,0,0,1,0,0,1,0,0,6,7,12,1,0,0,2,28,4
36085008100,-74.0939359,40.64298063,81,Richmond,4023,45.48844146,78.8,76,31.1,37589,44.4,7.8,45%,37%,0%,5%,12%,2,0,0,1,0,1,2,1,1,1,1,0,6,8,8,2,0,0,7,31,5
36085009601,-74.08772553,40.59723724,96.01,Richmond,3858,45.95645412,87.7,86,34.9,60272,48.8,7.1,80%,3%,0%,9%,8%,1,0,0,2,0,0,1,1,0,0,0,0,3,2,6,1,0,0,4,16,3
36085009602,-74.0957257,40.59113315,96.02,Richmond,3301,52.4689488,86.2,83.7,21.5,74356,59.3,7,87%,0%,0%,10%,2%,2,0,1,0,0,0,2,0,0,0,1,0,3,5,5,1,0,0,2,16,3
36085009700,-74.10971924,40.64082023,97,Richmond,4055,48.65598027,73.6,71.6,14.3,70870,37.6,14.4,47%,43%,0%,0%,9%,0,2,0,0,0,0,0,1,0,0,0,0,3,4,9,1,1,0,4,22,4
36085010500,-74.1115382,40.63474013,105,Richmond,4986,52.86803049,78.4,75.6,14.3,70022,33.1,14.6,62%,18%,0%,7%,13%,2,1,1,4,0,0,9,1,0,0,0,0,5,17,20,4,0,0,11,57,6
36085011201,-74.08961148,40.57887337,112.01,Richmond,5810,47.17728055,79.9,77.4,22.1,75907,51.9,8.6,85%,0%,0%,13%,2%,1,0,0,4,0,2,1,3,0,0,0,0,4,1,9,1,0,0,0,15,2
36085011202,-74.09827395,40.57216891,112.02,Richmond,5924,47.77177583,81.1,78.7,18.6,85301,64.4,7.6,86%,1%,0%,12%,1%,3,0,2,1,0,0,1,1,0,0,0,1,5,10,13,1,0,2,6,37,5
36085011401,-74.09869445,40.58579994,114.01,Richmond,3004,44.70705726,82.7,79.4,17.4,36802,38.1,12.3,61%,20%,0%,9%,10%,0,0,0,0,0,1,1,2,0,0,0,0,0,3,4,0,0,0,0,7,1
36085011402,-74.10528461,40.58093277,114.02,Richmond,3347,48.61069615,80.7,78.8,18,68594,50.7,10.1,82%,4%,0%,10%,4%,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,4,1
36085012100,-74.10943512,40.62668537,121,Richmond,3270,50.73394495,79,76.4,21.1,107869,75.5,9.7,90%,0%,0%,5%,4%,1,0,0,1,0,0,1,2,0,0,0,0,1,0,7,1,0,0,1,10,1
36085012200,-74.11198523,40.57588308,122,Richmond,3591,50.37593985,80.6,76.3,21.7,92292,51.1,7,94%,1%,0%,4%,1%,2,1,0,0,0,0,2,0,0,0,0,0,3,1,10,0,0,0,3,17,3
36085012500,-74.11883973,40.6285217,125,Richmond,2818,46.98367637,72.7,71.7,13.9,77875,52.8,11.1,60%,30%,0%,3%,6%,1,1,1,0,0,0,2,0,0,1,0,0,6,0,3,2,0,0,1,12,2
36085012804,-74.10430555,40.56414039,128.04,Richmond,3873,49.34159566,79.7,76.6,17.8,59659,37.2,7.5,87%,1%,0%,5%,7%,0,0,0,0,0,0,5,0,1,0,0,0,3,2,13,1,0,0,1,20,3
36085012805,-74.11871026,40.55569871,128.05,Richmond,2719,49.61382861,88.3,82.9,27.1,71375,50.4,7.3,95%,0%,0%,5%,0%,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,3,1
36085012806,-74.1100091,40.55958988,128.06,Richmond,6293,46.22596536,79.4,77.6,23.3,69393,53.1,7.1,81%,10%,0%,2%,6%,0,0,0,0,0,0,1,1,0,0,0,0,7,4,10,3,0,0,1,25,4
36085013201,-74.12336624,40.56498787,132.01,Richmond,1510,41.58940397,83.5,81.5,27.6,92083,53.1,7.9,95%,0%,0%,4%,0%,2,0,0,0,0,0,1,2,0,0,0,0,1,0,3,0,0,0,0,4,1
36085013203,-74.14402593,40.55009438,132.03,Richmond,5556,49.6400288,84.7,81,24.9,77212,45.3,8.8,91%,0%,0%,6%,3%,2,0,0,0,0,1,1,1,0,0,1,0,3,3,3,1,0,0,0,10,1
36085013204,-74.12901848,40.55993006,132.04,Richmond,4814,44.49522227,82.9,80.3,26.4,92083,29,6.5,92%,0%,0%,5%,2%,1,0,0,0,0,0,2,1,0,0,0,0,6,2,9,0,0,0,1,18,3
36085013301,-74.11877736,40.63546609,133.01,Richmond,1746,39.51890034,70,68.2,13.5,15285,16.7,35.8,22%,54%,0%,1%,22%,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,3,8,1
36085013302,-74.12333243,40.63546389,133.02,Richmond,3672,53.94880174,80.2,75.2,8.8,55052,53.2,10.1,29%,47%,0%,9%,15%,1,0,1,0,0,1,0,3,0,0,1,9,12,13,10,5,1,0,7,48,6
36085013400,-74.11820927,40.57029998,134,Richmond,3726,49.70477724,84.1,82.1,27.2,76351,56,5.2,93%,0%,0%,4%,3%,3,0,0,0,0,0,1,2,0,0,1,0,1,3,12,0,0,0,1,17,3
36085013800,-74.13099694,40.57070415,138,Richmond,6239,45.26366405,81.6,78.4,30.8,82411,57.2,9.3,99%,1%,0%,0%,0%,2,0,0,0,0,0,1,0,0,0,0,0,6,0,8,2,0,0,2,18,3
36085014100,-74.126782,40.62875003,141,Richmond,2725,46.75229358,75.2,70.2,13.5,50625,64.5,6.3,68%,14%,0%,6%,12%,2,0,0,0,0,0,1,0,0,0,0,0,2,3,2,3,0,0,2,12,2
36085014604,-74.15932124,40.5500941,146.04,Richmond,7666,48.08244195,80.1,79.3,20.4,82057,42.9,10.1,94%,0%,0%,5%,1%,1,1,0,0,0,0,1,0,0,0,0,0,3,1,7,1,0,0,1,13,2
36085014605,-74.15042001,40.55794256,146.05,Richmond,3496,46.99656751,84.4,80.7,30.2,84500,37.6,1.5,93%,0%,0%,5%,2%,1,0,0,0,0,0,2,2,1,0,0,0,3,1,1,1,0,0,1,7,1
36085014606,-74.14243132,40.560538,146.06,Richmond,7545,51.6500994,81.6,78.5,16.1,102209,59,8,93%,1%,0%,5%,1%,1,1,0,0,0,0,1,1,0,0,0,0,2,2,7,1,0,0,1,13,2
